,listing_id,year,month,days_per_month,available,occupied,occ_yr,occ%,occ_yr%,avg_price,neighborhood,zipcode,bedrooms,bathrooms,number_of_reviews,review_scores_rating,price,area,num_comp,revpar
684,661847,2015,11,30,9,21,227,70.0,62.19,167.0,Lower East Side,10002,1,1.0,35.0,87.0,130,Manhattan,540,116.9
685,661847,2015,12,31,4,27,227,87.1,62.19,167.0,Lower East Side,10002,1,1.0,35.0,87.0,130,Manhattan,540,145.457
686,693729,2015,1,30,1,29,183,96.67,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,232.008
687,693729,2015,2,28,0,28,183,100.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,240.0
688,693729,2015,3,31,0,31,183,100.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,240.0
689,693729,2015,4,30,0,30,183,100.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,240.0
690,693729,2015,5,31,0,31,183,100.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,240.0
691,693729,2015,6,30,0,30,183,100.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,240.0
692,693729,2015,7,31,27,4,183,12.9,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,30.96
693,693729,2015,8,31,31,0,183,0.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,0.0
694,693729,2015,9,30,30,0,183,0.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,0.0
695,693729,2015,10,31,31,0,183,0.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,0.0
696,693729,2015,11,30,30,0,183,0.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,0.0
697,693729,2015,12,31,31,0,183,0.0,50.14,240.0,Lower East Side,10002,1,1.0,24.0,99.0,240,Manhattan,540,0.0
698,700666,2015,1,29,7,22,211,75.86,57.81,190.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,144.134
699,700666,2015,2,28,16,12,211,42.86,57.81,123.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,52.7178
700,700666,2015,3,31,2,29,211,93.55,57.81,190.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,177.745
701,700666,2015,4,30,7,23,211,76.67,57.81,190.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,145.673
702,700666,2015,5,31,17,14,211,45.16,57.81,190.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,85.804
703,700666,2015,6,30,1,29,211,96.67,57.81,182.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,175.9394
704,700666,2015,7,31,26,5,211,16.13,57.81,182.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,29.3566
705,700666,2015,8,31,31,0,211,0.0,57.81,182.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,0.0
706,700666,2015,9,30,2,28,211,93.33,57.81,213.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,198.7929
707,700666,2015,10,31,4,27,211,87.1,57.81,172.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,149.812
708,700666,2015,11,30,3,27,211,90.0,57.81,168.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,151.2
709,700666,2015,12,31,9,22,211,70.97,57.81,168.0,Lower East Side,10002,1,1.0,14.0,91.0,190,Manhattan,540,119.2296
710,763546,2015,1,29,29,0,158,0.0,43.29,158.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,0.0
711,763546,2015,2,28,18,10,158,35.71,43.29,185.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,66.0635
712,763546,2015,3,31,12,19,158,61.29,43.29,155.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,94.9995
713,763546,2015,4,30,3,27,158,90.0,43.29,155.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,139.5
714,763546,2015,5,31,1,30,158,96.77,43.29,155.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,149.9935
715,763546,2015,6,30,30,0,158,0.0,43.29,164.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,0.0
716,763546,2015,7,31,31,0,158,0.0,43.29,165.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,0.0
717,763546,2015,8,31,31,0,158,0.0,43.29,165.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,0.0
718,763546,2015,9,30,8,22,158,73.33,43.29,165.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,120.9945
719,763546,2015,10,31,0,31,158,100.0,43.29,165.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,165.0
720,763546,2015,11,30,6,24,158,80.0,43.29,160.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,128.0
721,763546,2015,12,31,7,24,158,77.42,43.29,160.0,Lower East Side,10002,1,1.0,13.0,95.0,185,Manhattan,540,123.872
722,792835,2015,1,30,3,27,180,90.0,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,153.0
723,792835,2015,2,28,28,0,180,0.0,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,0.0
724,792835,2015,3,31,10,21,180,67.74,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,115.158
725,792835,2015,4,30,10,20,180,66.67,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,113.339
726,792835,2015,5,31,9,22,180,70.97,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,120.649
727,792835,2015,6,30,6,24,180,80.0,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,136.0
728,792835,2015,7,31,31,0,180,0.0,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,0.0
729,792835,2015,8,31,28,3,180,9.68,49.32,170.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,16.456
730,792835,2015,9,30,4,26,180,86.67,49.32,180.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,156.006
731,792835,2015,10,31,2,29,180,93.55,49.32,180.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,168.39
732,792835,2015,11,30,14,16,180,53.33,49.32,180.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,95.994
733,792835,2015,12,31,10,21,180,67.74,49.32,180.0,Lower East Side,10002,1,1.0,59.0,94.0,150,Manhattan,540,121.932
734,849574,2015,1,29,5,24,264,82.76,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,124.14
735,849574,2015,2,28,0,28,264,100.0,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,150.0
736,849574,2015,3,31,7,24,264,77.42,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,116.13
737,849574,2015,4,30,0,30,264,100.0,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,150.0
738,849574,2015,5,31,0,31,264,100.0,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,150.0
739,849574,2015,6,30,1,29,264,96.67,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,145.005
740,849574,2015,7,31,10,21,264,67.74,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,101.61
741,849574,2015,8,31,28,3,264,9.68,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,14.52
742,849574,2015,9,30,2,28,264,93.33,72.33,175.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,163.3275
743,849574,2015,10,31,0,31,264,100.0,72.33,150.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,150.0
744,849574,2015,11,30,11,19,264,63.33,72.33,175.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,110.8275
745,849574,2015,12,31,9,22,264,70.97,72.33,175.0,Lower East Side,10002,1,1.0,15.0,93.0,150,Manhattan,540,124.1975
746,861561,2015,1,31,21,10,209,32.26,57.26,125.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,40.325
747,861561,2015,2,28,28,0,209,0.0,57.26,125.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,0.0
748,861561,2015,3,31,6,25,209,80.65,57.26,245.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,197.5925
749,861561,2015,4,30,5,25,209,83.33,57.26,245.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,204.1585
750,861561,2015,5,31,20,11,209,35.48,57.26,245.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,86.926
751,861561,2015,6,30,4,26,209,86.67,57.26,225.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,195.0075
752,861561,2015,7,31,8,23,209,74.19,57.26,225.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,166.9275
753,861561,2015,8,31,31,0,209,0.0,57.26,165.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,0.0
754,861561,2015,9,30,1,29,209,96.67,57.26,245.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,236.8415
755,861561,2015,10,31,3,28,209,90.32,57.26,245.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,221.284
756,861561,2015,11,30,12,18,209,60.0,57.26,245.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,147.0
757,861561,2015,12,31,17,14,209,45.16,57.26,165.0,Lower East Side,10002,1,1.0,37.0,89.0,99,Manhattan,540,74.514
758,1026485,2015,1,29,5,24,238,82.76,65.21,135.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,111.726
759,1026485,2015,2,28,16,12,238,42.86,65.21,135.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,57.861
760,1026485,2015,3,31,0,31,238,100.0,65.21,220.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,220.0
761,1026485,2015,4,30,1,29,238,96.67,65.21,220.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,212.674
762,1026485,2015,5,31,6,25,238,80.65,65.21,220.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,177.43
763,1026485,2015,6,30,3,27,238,90.0,65.21,220.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,198.0
764,1026485,2015,7,31,14,17,238,54.84,65.21,220.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,120.648
765,1026485,2015,8,31,31,0,238,0.0,65.21,220.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,0.0
766,1026485,2015,9,30,2,28,238,93.33,65.21,230.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,214.659
767,1026485,2015,10,31,1,30,238,96.77,65.21,230.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,222.571
768,1026485,2015,11,30,13,17,238,56.67,65.21,230.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,130.341
769,1026485,2015,12,31,27,4,238,12.9,65.21,230.0,Lower East Side,10002,1,1.0,16.0,97.0,120,Manhattan,540,29.67
770,1091534,2015,1,29,1,28,284,96.55,77.81,165.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,159.3075
771,1091534,2015,2,28,0,28,284,100.0,77.81,165.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,165.0
772,1091534,2015,3,31,3,28,284,90.32,77.81,165.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,149.028
773,1091534,2015,4,30,5,25,284,83.33,77.81,165.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,137.4945
774,1091534,2015,5,31,16,15,284,48.39,77.81,165.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,79.8435
775,1091534,2015,6,30,4,26,284,86.67,77.81,167.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,144.7389
776,1091534,2015,7,31,3,28,284,90.32,77.81,167.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,150.8344
777,1091534,2015,8,31,8,23,284,74.19,77.81,167.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,123.8973
778,1091534,2015,9,30,0,30,284,100.0,77.81,152.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,152.0
779,1091534,2015,10,31,3,28,284,90.32,77.81,152.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,137.2864
780,1091534,2015,11,30,4,26,284,86.67,77.81,152.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,131.7384
781,1091534,2015,12,31,8,23,284,74.19,77.81,152.0,Lower East Side,10002,1,1.0,66.0,90.0,125,Manhattan,540,112.7688
782,1106282,2015,1,30,15,15,184,50.0,50.41,100.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,50.0
783,1106282,2015,2,28,7,21,184,75.0,50.41,195.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,146.25
784,1106282,2015,3,31,25,6,184,19.35,50.41,220.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,42.57
785,1106282,2015,4,30,6,24,184,80.0,50.41,249.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,199.2
786,1106282,2015,5,31,0,31,184,100.0,50.41,249.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,249.0
787,1106282,2015,6,30,17,13,184,43.33,50.41,249.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,107.8917
788,1106282,2015,7,31,21,10,184,32.26,50.41,249.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,80.3274
789,1106282,2015,8,31,11,20,184,64.52,50.41,249.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,160.6548
790,1106282,2015,9,30,11,19,184,63.33,50.41,249.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,157.6917
791,1106282,2015,10,31,7,24,184,77.42,50.41,249.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,192.7758
792,1106282,2015,11,30,18,12,184,40.0,50.41,229.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,91.6
793,1106282,2015,12,31,25,6,184,19.35,50.41,229.0,Lower East Side,10002,1,1.0,13.0,100.0,195,Manhattan,540,44.3115
794,1112426,2015,1,29,26,3,149,10.34,40.82,120.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,12.408
795,1112426,2015,2,28,28,0,149,0.0,40.82,120.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,0.0
796,1112426,2015,3,31,0,31,149,100.0,40.82,170.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,170.0
797,1112426,2015,4,30,18,12,149,40.0,40.82,160.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,64.0
798,1112426,2015,5,31,31,0,149,0.0,40.82,160.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,0.0
799,1112426,2015,6,30,1,29,149,96.67,40.82,170.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,164.339
800,1112426,2015,7,31,28,3,149,9.68,40.82,150.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,14.52
801,1112426,2015,8,31,19,12,149,38.71,40.82,150.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,58.065
802,1112426,2015,9,30,3,27,149,90.0,40.82,150.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,135.0
803,1112426,2015,10,31,4,27,149,87.1,40.82,150.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,130.65
804,1112426,2015,11,30,8,22,149,73.33,40.82,150.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,109.995
805,1112426,2015,12,31,19,12,149,38.71,40.82,150.0,Lower East Side,10002,1,1.0,57.0,81.0,130,Manhattan,540,58.065
806,1124329,2015,1,30,26,4,217,13.33,59.45,100.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,13.33
807,1124329,2015,2,28,28,0,217,0.0,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,0.0
808,1124329,2015,3,31,30,1,217,3.23,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,5.3295
809,1124329,2015,4,30,2,28,217,93.33,59.45,135.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,125.9955
810,1124329,2015,5,31,15,16,217,51.61,59.45,135.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,69.6735
811,1124329,2015,6,30,2,28,217,93.33,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,153.9945
812,1124329,2015,7,31,10,21,217,67.74,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,111.771
813,1124329,2015,8,31,10,21,217,67.74,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,111.771
814,1124329,2015,9,30,4,26,217,86.67,59.45,170.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,147.339
815,1124329,2015,10,31,1,30,217,96.77,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,159.6705
816,1124329,2015,11,30,5,25,217,83.33,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,137.4945
817,1124329,2015,12,31,13,18,217,58.06,59.45,165.0,Lower East Side,10002,1,1.0,19.0,93.0,135,Manhattan,540,95.799
818,1255702,2015,1,30,10,20,219,66.67,60.0,130.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,86.671
819,1255702,2015,2,28,28,0,219,0.0,60.0,110.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,0.0
820,1255702,2015,3,31,5,26,219,83.87,60.0,130.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,109.031
821,1255702,2015,4,30,0,30,219,100.0,60.0,130.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,130.0
822,1255702,2015,5,31,12,19,219,61.29,60.0,130.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,79.677
823,1255702,2015,6,30,9,21,219,70.0,60.0,132.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,92.4
824,1255702,2015,7,31,12,19,219,61.29,60.0,132.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,80.9028
825,1255702,2015,8,31,21,10,219,32.26,60.0,129.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,41.6154
826,1255702,2015,9,30,2,28,219,93.33,60.0,132.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,123.1956
827,1255702,2015,10,31,3,28,219,90.32,60.0,132.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,119.2224
828,1255702,2015,11,30,3,27,219,90.0,60.0,132.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,118.8
829,1255702,2015,12,31,10,21,219,67.74,60.0,132.0,Lower East Side,10002,1,1.0,22.0,94.0,130,Manhattan,540,89.4168
830,1278691,2015,1,30,7,23,198,76.67,54.25,179.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,137.2393
831,1278691,2015,2,28,18,10,198,35.71,54.25,99.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,35.3529
832,1278691,2015,3,31,9,22,198,70.97,54.25,169.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,119.9393
833,1278691,2015,4,30,17,13,198,43.33,54.25,149.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,64.5617
834,1278691,2015,5,31,11,20,198,64.52,54.25,169.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,109.0388
835,1278691,2015,6,30,8,22,198,73.33,54.25,189.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,138.5937
836,1278691,2015,7,31,18,13,198,41.94,54.25,155.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,65.007
837,1278691,2015,8,31,19,12,198,38.71,54.25,155.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,60.0005
838,1278691,2015,9,30,4,26,198,86.67,54.25,189.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,163.8063
839,1278691,2015,10,31,1,30,198,96.77,54.25,189.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,182.8953
840,1278691,2015,11,30,15,15,198,50.0,54.25,80.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,40.0
841,1278691,2015,12,31,16,15,198,48.39,54.25,149.0,Lower East Side,10002,1,1.0,49.0,83.0,99,Manhattan,540,72.1011
842,1290208,2015,1,29,28,1,284,3.45,77.81,145.0,Lower East Side,10002,1,1.0,47.0,92.0,145,Manhattan,540,5.0025
843,1290208,2015,2,28,2,26,284,92.86,77.81,145.0,Lower East Side,10002,1,1.0,47.0,92.0,145,Manhattan,540,134.647
844,1290208,2015,3,31,26,5,284,16.13,77.81,175.0,Lower East Side,10002,1,1.0,47.0,92.0,145,Manhattan,540,28.2275
845,1290208,2015,4,30,2,28,284,93.33,77.81,175.0,Lower East Side,10002,1,1.0,47.0,92.0,145,Manhattan,540,163.3275
846,1290208,2015,6,30,23,7,284,23.33,77.81,195.0,Lower East Side,10002,1,1.0,47.0,92.0,145,Manhattan,540,45.4935
847,1475084,2015,1,30,27,3,181,10.0,49.59,100.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,10.0
848,1475084,2015,2,28,28,0,181,0.0,49.59,125.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,0.0
849,1475084,2015,3,31,0,31,181,100.0,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,149.0
850,1475084,2015,4,30,10,20,181,66.67,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,99.3383
851,1475084,2015,5,31,13,18,181,58.06,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,86.5094
852,1475084,2015,6,30,6,24,181,80.0,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,119.2
853,1475084,2015,7,31,14,17,181,54.84,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,81.7116
854,1475084,2015,8,31,31,0,181,0.0,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,0.0
855,1475084,2015,9,30,0,30,181,100.0,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,149.0
856,1475084,2015,10,31,4,27,181,87.1,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,129.779
857,1475084,2015,11,30,7,23,181,76.67,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,114.2383
858,1475084,2015,12,31,16,15,181,48.39,49.59,149.0,Lower East Side,10002,1,1.0,40.0,88.0,149,Manhattan,540,72.1011
859,1704560,2015,1,31,0,31,282,100.0,77.26,225.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,225.0
860,1704560,2015,2,28,0,28,282,100.0,77.26,225.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,225.0
861,1704560,2015,3,31,0,31,282,100.0,77.26,300.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,300.0
862,1704560,2015,4,30,6,24,282,80.0,77.26,300.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,240.0
863,1704560,2015,5,31,18,13,282,41.94,77.26,225.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,94.365
864,1704560,2015,6,30,4,26,282,86.67,77.26,225.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,195.0075
865,1704560,2015,7,31,3,28,282,90.32,77.26,225.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,203.22
866,1704560,2015,8,31,6,25,282,80.65,77.26,225.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,181.4625
867,1704560,2015,9,30,14,16,282,53.33,77.26,225.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,119.9925
868,1704560,2015,10,31,2,29,282,93.55,77.26,200.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,187.1
869,1704560,2015,11,30,11,19,282,63.33,77.26,200.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,126.66
870,1704560,2015,12,31,19,12,282,38.71,77.26,200.0,Lower East Side,10002,1,1.0,42.0,98.0,120,Manhattan,540,77.42
871,1806420,2015,1,30,11,19,170,63.33,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,136.1595
872,1806420,2015,2,28,0,28,170,100.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,215.0
873,1806420,2015,3,31,4,27,170,87.1,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,187.265
874,1806420,2015,4,30,1,29,170,96.67,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,207.8405
875,1806420,2015,5,31,31,0,170,0.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,0.0
876,1806420,2015,6,30,0,30,170,100.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,215.0
877,1806420,2015,7,31,0,31,170,100.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,215.0
878,1806420,2015,8,31,0,31,170,100.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,215.0
879,1806420,2015,9,30,25,5,170,16.67,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,35.8405
880,1806420,2015,10,31,31,0,170,0.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,0.0
881,1806420,2015,11,30,30,0,170,0.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,0.0
882,1806420,2015,12,31,31,0,170,0.0,46.58,215.0,Lower East Side,10002,1,1.0,14.0,96.0,215,Manhattan,540,0.0
883,1841961,2015,1,30,26,4,174,13.33,47.67,123.0,Lower East Side,10002,1,1.0,35.0,95.0,150,Manhattan,540,16.3959
884,1841961,2015,2,28,28,0,174,0.0,47.67,145.0,Lower East Side,10002,1,1.0,35.0,95.0,150,Manhattan,540,0.0
